100	367	315	1846
100	317	283	2024
100	328	287	1891
100	310	280	2056
100	303	266	1929
100	285	251	4604
100	352	299	1917
100	340	299	4629
100	279	249	1863
100	327	285	2074
100	368	320	2062
100	339	294	4713
100	309	274	2132
100	387	345	2015
100	343	300	2093
100	276	239	2027
100	286	254	2103
100	358	312	4696
100	311	281	4712
100	335	295	2038
100	391	339	2100
100	312	282	2025
100	309	270	4631
100	176	159	4583
100	284	257	2029
100	311	275	2121
100	248	226	1835
100	318	288	1873
100	330	288	1898
100	332	291	4577
100	328	285	1897
100	349	307	4533
100	267	238	4567
100	340	301	2086
100	287	260	4535
100	372	329	1907
100	301	265	4602
100	124	118	2016
100	284	255	1847
100	322	289	4670
100	259	235	4600
100	288	254	1877
100	441	387	1940
100	285	255	4793
100	312	276	1980
100	343	307	2097
100	290	255	4550
100	289	259	4790
100	335	299	4831
100	384	336	4803
200	628	581	9623
200	812	730	9291
200	634	584	9211
200	644	591	4229
200	608	558	9524
200	714	644	9247
200	587	538	3983
200	652	598	9403
200	624	569	9536
200	690	633	9390
200	631	579	9079
200	609	561	9201
200	524	491	9336
200	679	612	4081
200	320	303	9272
200	645	583	4004
200	632	576	9082
200	572	529	9495
200	676	611	3922
200	641	579	3802
200	673	613	3758
200	640	586	9368
200	758	683	4116
200	610	559	3782
200	580	536	3729
200	611	564	4018
200	656	599	3850
200	594	545	4033
200	524	488	4250
200	664	603	9469
200	590	539	9482
200	610	561	9498
200	642	586	9563
200	630	587	9658
200	612	561	4245
200	532	490	4036
200	690	627	9434
200	647	594	9429
200	667	610	9558
200	646	591	4078
200	628	575	9211
200	710	648	3670
200	692	633	9393
200	643	583	3920
200	613	554	9069
200	577	537	9308
200	517	485	4096
200	666	601	3687
200	665	608	3739
200	653	592	9386
300	985	913	6171
300	1029	952	5556
300	1000	925	14187
300	958	883	13797
300	877	818	14267
300	935	871	6138
300	909	850	13835
300	976	908	13605
300	939	874	6056
300	962	893	5798
300	834	774	14033
300	815	756	13938
300	1001	928	5957
